z,x,y
3003,7.339568309,45.65763831
2474,7.477910736,45.66421288
1982,7.549703878,45.54790341
2024,7.550175196,45.71017545
2975,7.33754463,45.48977622
1771,7.615879412,45.66908949
2746,7.437573287,45.55992224
2485,7.35120589,45.6477151
1973,7.458427698,45.52416906
2375,7.612241714,45.53876834
2349,7.637979502,45.51755936
2936,7.509152912,45.64871578
2938,7.418208405,45.67042131
2467,7.497178305,45.62387679
2494,7.403425043,45.5548764
1742,7.31784473,45.46731517
1580,7.61839933,45.4920157
3175,7.374085876,45.67927072
509,7.531563595,45.74039009
1264,7.447110321,45.7060681
1875,7.631665672,45.71306754
1722,7.586285958,45.71120318
1960,7.484174635,45.67087052
2025,7.328788115,45.60874846
2131,7.466747885,45.5363912
838,7.34541044,45.72103903
3274,7.377690173,45.51253939
1906,7.657044369,45.5750433
2136,7.447327582,45.53886139
2159,7.498061697,45.63337491
2188,7.426772666,45.46165665
1491,7.525170866,45.48008676
912,7.483973418,45.41512581
2007,7.501006197,45.66679473
2164,7.617824061,45.64081725
1742,7.632657122,45.71641149
2032,7.449559282,45.45989248
2539,7.60758053,45.54534014
2069,7.590411071,45.69406909
1192,7.664707972,45.64149503
1693,7.355225435,45.60023649
1409,7.63424906,45.61009999
2483,7.468173578,45.46979636
2317,7.415831116,45.46617042
2626,7.549354323,45.63602344
2079,7.626470366,45.54351347
900,7.638824901,45.42288976
2745,7.338610346,45.64929235
2445,7.524863665,45.60891223
850,7.551926478,45.48061991
2359,7.333020938,45.59542845
2662,7.463903962,45.61077308
2424,7.48343773,45.47515904
2073,7.454434184,45.51490124
1931,7.560451674,45.55822184
616,7.452439042,45.73093539
1451,7.39706826,45.71722739
2469,7.443108419,45.60548712
1125,7.614195327,45.44015871
576,7.661315311,45.41657492
2416,7.442675409,45.54439538
1236,7.643828236,45.72014
2302,7.441753832,45.66549503
585,7.655846038,45.41347285
1269,7.44952744,45.4354213
1316,7.369176788,45.71478776
1885,7.572065996,45.67483573
1520,7.529917413,45.5038076
2237,7.447997233,45.66476943
1466,7.344360504,45.42819267
2796,7.472187908,45.65807874
3323,7.357826496,45.52297679
585,7.66308897,45.41831741
2050,7.660482179,45.47782226
1569,7.482655106,45.70640748
2096,7.379966514,45.69809084
1318,7.640876276,45.69044169
706,7.623042327,45.73668115
1137,7.436425865,45.41250264
1717,7.33007646,45.5722269
1426,7.405461015,45.44264886
2304,7.372570082,45.63416478
2131,7.665828914,45.51048987
2162,7.577684982,45.65782245
2202,7.4843896,45.57260368
1474,7.658907751,45.46414825
1658,7.641981319,45.63024941
1323,7.600800328,45.47665675
2533,7.315361024,45.55460932
1795,7.623815794,45.66527473
2175,7.402283691,45.47081666
2868,7.47160593,45.61115629
1191,7.618275108,45.44332237
2314,7.4351801,45.60198069
1882,7.611084519,45.70899197
967,7.653997766,45.69966379
2629,7.518701906,45.59901751
871,7.536901853,45.42153619
1137,7.647282715,45.7257697
2667,7.385165301,45.50513863
1685,7.572580814,45.5030765
2611,7.468010248,45.49656122
1354,7.377039375,45.46694949
1439,7.670490104,45.5312388
1729,7.616029313,45.49281874
1702,7.468472186,45.5225108
1996,7.599830893,45.49064002
2680,7.360812198,45.66050301
2669,7.344891787,45.47226616
1597,7.666992618,45.63446122
1680,7.489302441,45.68942734
2490,7.379179433,45.64032166
1073,7.407779136,45.44823577
1506,7.494255589,45.42330668
2162,7.484419501,45.47082539
3107,7.425882927,45.67896835
1602,7.492039505,45.49022579
2402,7.432897447,45.5237716
1393,7.663113986,45.59996402
2905,7.507428118,45.59414466
2275,7.315403177,45.41958659
1364,7.514557714,45.4190568
2106,7.400389818,45.47586773
2720,7.535486493,45.59985155
1409,7.655572955,45.61594538
2274,7.427983047,45.60330735
3340,7.373477076,45.51741526
423,7.617948319,45.41342403
1589,7.429687167,45.44443818
2837,7.349289896,45.54857875
614,7.447070766,45.73138825
1808,7.471151989,45.45415568
1085,7.519431783,45.50160851
2404,7.400743461,45.4926803
1123,7.609740795,45.47619797
2698,7.545779835,45.5894448
894,7.63760999,45.42338647
2551,7.558598765,45.58220433
2314,7.371794218,45.63222251
2796,7.507575655,45.62012779
1670,7.52205461,45.50881714
2062,7.54821383,45.70430626
1985,7.56269471,45.55404101
1244,7.316855978,45.7058796
2071,7.320588834,45.68538835
2396,7.447473606,45.65472088
2263,7.560129467,45.62117617
1684,7.571951569,45.55986036
516,7.657004077,45.4107593
594,7.475864094,45.73510961
3129,7.461084987,45.63403987
2772,7.496101344,45.60036498
956,7.579180616,45.40661984
2536,7.451156462,45.58847646
1992,7.595170212,45.54343145
781,7.667252654,45.66176656
1597,7.587272259,45.537351
2335,7.571355456,45.62269478
3127,7.398565682,45.52650984
2980,7.392204336,45.67634106
3029,7.362949981,45.51711953
2549,7.635927261,45.50279749
2501,7.441981936,45.5461317
523,7.600192528,45.73916567
1322,7.519030295,45.50506676
1598,7.355231497,45.60325861
568,7.5946683,45.43141049
2355,7.381070111,45.70562433
2412,7.488652792,45.5396731
1311,7.53902975,45.53481418
2544,7.534515684,45.5859247
1269,7.476016413,45.72042614
1877,7.336812923,45.45666277
2317,7.567767747,45.70647425
2267,7.552497137,45.62053317
3056,7.437823003,45.6454928
1994,7.574741751,45.66298223
1544,7.593848466,45.48003235
1363,7.593507391,45.47797371
1739,7.578634481,45.56008336
2476,7.421383873,45.52488882
2974,7.48141453,45.61634626
2163,7.666449254,45.56439955
1031,7.324808896,45.44730921
2328,7.634762744,45.59272589
1204,7.62879805,45.6784237
1245,7.526015863,45.44179916
2790,7.388608676,45.53710652
1994,7.566333502,45.61705864
1482,7.3939171,45.41976142
544,7.544464154,45.4148801
918,7.538609162,45.49384645
639,7.547258895,45.73634852
2649,7.463524111,45.56247919
2767,7.374522873,45.50529894
1875,7.613312005,45.69389192
2268,7.382393832,45.61328171
816,7.557920836,45.47855587
1628,7.633869655,45.6680693
1750,7.353375918,45.6159793
2263,7.560698928,45.6213967
1614,7.643237846,45.44706065
1226,7.448998423,45.71258239
1154,7.555481444,45.50383058
2447,7.629724762,45.57447458
1873,7.618114752,45.6332338
2588,7.515272067,45.60391851
1546,7.491523247,45.67521595
1252,7.329541796,45.45082002
2617,7.353755934,45.63733082
3225,7.370204612,45.51612353
2175,7.648166555,45.50033932
2846,7.428979619,45.50141307
1844,7.618026976,45.69964263
1949,7.323306183,45.64047407
1009,7.644316841,45.6763616
2107,7.343142277,45.68309463
1510,7.504780794,45.49088525
2244,7.631970877,45.50042565
2767,7.543155361,45.63746031
2004,7.661372157,45.56805127
2434,7.528419621,45.57126292
2842,7.415466059,45.61215013
1294,7.346245689,45.71185892
2240,7.573386238,45.70814047
1382,7.661519531,45.59797756
2529,7.575957766,45.58643426
891,7.44749204,45.42653465
2781,7.442307742,45.61055485
2289,7.340047238,45.67638517
2970,7.391881722,45.65643756
1470,7.513675433,45.43811969
1526,7.354727765,45.7028346
1387,7.448929717,45.43792057
517,7.649473656,45.7428195
2438,7.648793825,45.57837851
2090,7.663219665,45.50825237
1610,7.633873234,45.66956899
1114,7.357480207,45.71785221
2010,7.515676692,45.6635732
3138,7.356900887,45.55307464
2445,7.403845093,45.56081734
763,7.323622212,45.72023072
1781,7.354108718,45.69914765
1196,7.569145262,45.45737978
1363,7.513740406,45.49433272
2556,7.514368559,45.63382799
721,7.592511365,45.44013401
3025,7.365508513,45.5151094
1073,7.611039866,45.44283194
1820,7.409231642,45.46208692
2479,7.357265364,45.68325233
1292,7.382132034,45.43892675
2705,7.547027131,45.67947219
1748,7.365106062,45.4482636
2007,7.321649402,45.64183988
2593,7.453464138,45.48174215
533,7.454089673,45.73746407
1712,7.346859654,45.70112941
2536,7.484754194,45.5932549
1987,7.515236048,45.46686641
993,7.647218522,45.42669367
2248,7.429280161,45.57596862
1848,7.622730767,45.65913801
1159,7.48872466,45.71692227
571,7.412652648,45.74260639
2135,7.606393027,45.53953726
1341,7.651792745,45.64376422
570,7.640113863,45.41082087
3214,7.411866703,45.53518768
2833,7.399685703,45.50249377
610,7.559538772,45.41316086
2201,7.583557552,45.69668846
1832,7.658981879,45.5748944
1571,7.406333302,45.42120082
449,7.642883634,45.74109049
2390,7.320051011,45.53478921
3226,7.357470573,45.54838967
2454,7.486496827,45.47691152
2190,7.356989108,45.69334044
1096,7.486556107,45.71858423
1451,7.65370265,45.62672331
2632,7.457956058,45.64782884
1921,7.629991195,45.54639451
2729,7.406512295,45.57208249
2751,7.40937255,45.53069265
2458,7.575377986,45.63352928
1385,7.610035003,45.4549062
2275,7.632331421,45.53430687
1918,7.349516286,45.58512081
2482,7.48297727,45.63850742
1624,7.490149502,45.69087129
2158,7.4341436,45.46226879
2089,7.585292678,45.5306874
3182,7.365755239,45.531563
2230,7.47665263,45.46880462
2091,7.505834905,45.51920245
2386,7.620288188,45.57243274
1991,7.484857856,45.56486315
2422,7.324557636,45.64607063
2845,7.444113017,45.57212785
2119,7.495847361,45.64284555
972,7.403213243,45.72114283
2017,7.573719777,45.56521988
1483,7.463561203,45.43436541
2124,7.561671956,45.61217198
1225,7.563147899,45.47016176
2130,7.341782251,45.57555185
2456,7.350358068,45.64591085
2443,7.363539806,45.69302822
1083,7.571727611,45.7289722
2693,7.345893593,45.4747366
2312,7.630445449,45.59531068
1401,7.66041908,45.59850415
1778,7.508207032,45.68812514
2229,7.341361543,45.67738036
1006,7.443466839,45.43081567
1270,7.492119621,45.41887058
2911,7.338185343,45.50380176
2712,7.446950734,45.62694118
1945,7.326929177,45.6893797
2069,7.511828905,45.67938201
2209,7.306955587,45.43541515
2492,7.57711645,45.63901021
1381,7.502475205,45.70016954
1514,7.655707989,45.53182744
1878,7.320435157,45.62061918
2309,7.432450109,45.47982357
3226,7.342990503,45.52855942
701,7.595063931,45.43493924
2086,7.512173902,45.54258603
1224,7.614253401,45.47984623
1699,7.344722596,45.6197628
793,7.582488355,45.42509911
1861,7.493269188,45.52999833
1779,7.354704404,45.59704699
2786,7.381723686,45.68476238
2011,7.328868675,45.58258804
2684,7.435475176,45.54774324
534,7.470763818,45.74152848
850,7.590787781,45.44961061
1886,7.515467994,45.53925673
1901,7.384001134,45.46775204
2872,7.45568001,45.62618855
1554,7.497010307,45.68870126
1815,7.573118542,45.53113117
2646,7.510858248,45.62456713
3016,7.346276217,45.5391301
544,7.376451917,45.74189086
2371,7.392828988,45.54608133
1638,7.325095625,45.46409862
1769,7.358128287,45.70331901
1580,7.570091154,45.49556998
2259,7.63149528,45.50133437
1896,7.61208795,45.69339321
2390,7.551649178,45.68353518
1220,7.346574061,45.71339968
2474,7.39928889,45.48807501
1409,7.648170419,45.44236172
1346,7.564924013,45.50686901
740,7.582729498,45.4327995
1349,7.67087078,45.5275776
2824,7.393389673,45.50778526
1972,7.412264803,45.59475334
1819,7.314947634,45.43135775
2075,7.428962086,45.45453363
1623,7.48666126,45.48886719
2338,7.475819603,45.67515448
1892,7.617565917,45.58759218
1486,7.567023161,45.52906658
2336,7.379601724,45.58285088
1515,7.670238627,45.48943493
1852,7.40132876,45.40687994
665,7.631557362,45.41504027
2464,7.491117427,45.62572791
1154,7.596984907,45.4524863
2134,7.380241396,45.4791458
1092,7.654803185,45.62114486
1973,7.32636179,45.54999488
1257,7.628228466,45.62209585
1211,7.306992726,45.70512296
2469,7.45708541,45.50113921
2573,7.328251055,45.41294141
2005,7.48601735,45.66196353
2220,7.51107646,45.53348098
2415,7.339111097,45.55048053
1393,7.536926155,45.45289569
2104,7.637198402,45.52793146
1818,7.468650279,45.70019979
1802,7.468872604,45.51417047
2240,7.399360061,45.56912162
2347,7.668899973,45.55910038
3132,7.38993677,45.67605725
843,7.581352035,45.73315404
2424,7.638628038,45.57814624
1801,7.327736512,45.56700134
3389,7.349873327,45.52413531
2035,7.653384806,45.57352504
1052,7.36802006,45.43675124
2520,7.436047879,45.48355363
779,7.665403441,45.43125848
2483,7.562929071,45.67912475
2267,7.519072855,45.67873019
1774,7.473036622,45.45154908
1805,7.493324656,45.4972442
2458,7.539895956,45.62072975
1763,7.370952537,45.48013714
2274,7.608448949,45.65840045
2172,7.619364786,45.63730937
1135,7.500699674,45.71328251
2820,7.417327653,45.67786083
2253,7.428513753,45.46576419
731,7.537370852,45.73210427
1849,7.561455117,45.5587572
1627,7.482459751,45.50744283
2645,7.3210593,45.5997756
3130,7.414522567,45.53800482
1661,7.395557158,45.44434534
2141,7.317891081,45.61649281
1202,7.574498046,45.45269682
1971,7.35193411,45.58895938
1719,7.434482062,45.70775887
1324,7.498681153,45.42334119
2291,7.335466723,45.40746412
1965,7.307502901,45.42486107
2443,7.354699538,45.46729657
1929,7.597484634,45.69308719
870,7.373381112,45.72406932
2342,7.399319711,45.55803822
1427,7.39414551,45.44958917
2177,7.311001832,45.6460942
1928,7.58618959,45.70285479
1153,7.64185405,45.68526261
2237,7.470451795,45.53623526
1050,7.502183504,45.43111117
2166,7.393114324,45.60536823
851,7.578931093,45.43172129
1161,7.56359108,45.51018128
1640,7.334907005,45.70290474
2514,7.615215867,45.53580835
1918,7.647778347,45.59067843
1539,7.481194389,45.50769444
687,7.416477486,45.43340153
2410,7.4197251,45.60622142
2134,7.523237457,45.65741082
1926,7.393565645,45.57373342
1747,7.313712361,45.69101886
1532,7.616418849,45.62614354
871,7.661352469,45.71530862
2652,7.469468146,45.5440562
623,7.331744612,45.74227193
1966,7.419267933,45.46069435
2152,7.420806469,45.60179898
2794,7.410005159,45.50800496
2138,7.517161428,45.67497705
2450,7.329521739,45.59863672
1572,7.449308651,45.69441949
537,7.563256585,45.42020107
1536,7.63921697,45.61073249
2747,7.385607624,45.53311409
2837,7.322386398,45.41521689
710,7.446843394,45.41640764
1147,7.527888021,45.49917639
2122,7.595113143,45.56994874
2595,7.364606367,45.58041538
1832,7.503139556,45.48618782
1800,7.591473533,45.51258476
2673,7.412430147,45.62444374
1486,7.664851479,45.62500431
2876,7.361875329,45.63956
1730,7.36520548,45.41937781
1485,7.517245441,45.49024603
1473,7.65518815,45.53478994
2046,7.578887274,45.70557971
1152,7.579211807,45.47802357
1036,7.333328803,45.44719935
1845,7.561766437,45.55822154
2366,7.465396976,45.48696057
2392,7.445534765,45.52923958
2514,7.512004879,45.62876853
2785,7.415166047,45.57075437
2098,7.420124784,45.59358317
2795,7.398623167,45.54038152
2639,7.46213327,45.49298908
2208,7.475116329,45.50036754
2642,7.618266721,45.52642051
1747,7.508519489,45.48927455
2505,7.430013182,45.52046275
1934,7.480806533,45.50346796
926,7.493648338,45.72622035
1246,7.53562083,45.49933441
1251,7.492039111,45.44492889
706,7.373896642,45.72585404
1255,7.565241547,45.50971852
2366,7.449168597,45.59512314
2739,7.54829404,45.58474824
3199,7.362358101,45.54589181
3084,7.391109083,45.66255268
2565,7.513561325,45.65455309
1629,7.368031367,45.60968306
1219,7.534452841,45.48483437
1405,7.406834662,45.42312726
2207,7.640294756,45.46423075
897,7.566267682,45.48182137
1811,7.60480624,45.66601627
1449,7.570472216,45.53503312
2257,7.49950937,45.664674
1842,7.510655611,45.47980494
2857,7.48970268,45.60852532
2570,7.451566723,45.58392591
2150,7.478335412,45.5576631
2157,7.54942079,45.61573229
1440,7.574693423,45.72317568
1046,7.641083953,45.42860838
2367,7.545848024,45.60946462
2668,7.516905409,45.6397104
2236,7.596234278,45.64197426
1479,7.580124806,45.54313138
1439,7.429207748,45.41033589
2499,7.558933394,45.65046932
2577,7.40604916,45.68893902
2327,7.382261394,45.40687671
2781,7.496745442,45.58191814
1771,7.632400359,45.55752689
1946,7.347260678,45.69295354
2717,7.396329375,45.63117659
2353,7.533302464,45.61438396
2816,7.441649197,45.64737577
605,7.630546738,45.73797325
1685,7.556085957,45.54262539
2003,7.63737181,45.60180824
2298,7.413757949,45.47488789
2409,7.328945379,45.60158596
2020,7.363555494,45.59620669
1356,7.610073584,45.48248787
1847,7.38282012,45.59005361
1821,7.472988333,45.44026514
2739,7.557198354,45.63708057
1702,7.64211081,45.44931945
2591,7.571700262,45.68989681
900,7.599950797,45.4334977
2572,7.511203558,45.64051113
2440,7.556522746,45.6684943
3069,7.364471941,45.53609984
1634,7.632973593,45.45126651
2506,7.344734855,45.66640075
1412,7.492284485,45.71286148
1082,7.360044259,45.43944099
2300,7.325234437,45.66968674
969,7.529592884,45.43484299
1491,7.39170732,45.71522584
2682,7.310176658,45.49559877
2396,7.358934248,45.49900329
617,7.5362492,45.73538223
1475,7.670027189,45.52376229
2682,7.474857957,45.54643279
2755,7.468982078,45.64376891
1337,7.545899947,45.53197536
3007,7.361364999,45.57373907
3125,7.319681517,45.50633768
2365,7.455446004,45.60165015
2559,7.533501942,45.58566745
1773,7.659322549,45.52894043
572,7.32124627,45.7333053
2262,7.631487975,45.59203031
2075,7.595648977,45.54576296
1615,7.36982433,45.44466781
2008,7.364344228,45.48550716
2166,7.322955592,45.56993892
660,7.436797673,45.42491696
2605,7.412758483,45.68578702
1911,7.56817624,45.71572181
699,7.381833316,45.72821472
2446,7.614721105,45.52792253
1684,7.471926548,45.51524729
983,7.539032531,45.49493008
516,7.551441574,45.41575307
1587,7.507487959,45.56060175
1203,7.58271224,45.47950426
711,7.587487345,45.73361317
2392,7.360408736,45.45879265
903,7.602466046,45.73281203
3129,7.467087637,45.63079941
2759,7.548283686,45.65791382
2473,7.600477729,45.54678305
2377,7.647275443,45.57094558
1370,7.557957681,45.49300341
2441,7.566580115,45.62603028
746,7.666052354,45.42948879
1007,7.563388916,45.73333906
2509,7.43396398,45.5408424
2373,7.585256077,45.69498237
3041,7.363723399,45.5656391
1330,7.485063568,45.51818565
1641,7.390866535,45.44837529
2255,7.359375748,45.49333927
2597,7.343405498,45.66495525
2848,7.456286462,45.62938874
2333,7.461138236,45.46671275
2424,7.32853282,45.40731174
1814,7.566533581,45.55515173
979,7.645556456,45.67707684
1614,7.399366598,45.44508678
1430,7.51215088,45.43816445
2330,7.395175806,45.63727343
821,7.666622669,45.43274595
1070,7.593482191,45.45840601
2559,7.417168712,45.63349076
2125,7.395368406,45.69886437
1821,7.50610928,45.55739484
2110,7.315014499,45.42205207
1439,7.568990885,45.51494302
563,7.544712738,45.41748517
2308,7.398168497,45.60360429
1085,7.539000544,45.72368521
648,7.459467704,45.7321753
2121,7.345276735,45.63330702
2948,7.318684876,45.52034942
1944,7.65521133,45.57446636
2630,7.354450741,45.65303922
2411,7.430906159,45.52361794
506,7.497780148,45.74175611
1951,7.663913447,45.47775621
881,7.572177531,45.47873575
1415,7.339154797,45.70868519
1984,7.465763552,45.45345477
3096,7.401906802,45.51491605
1540,7.669219802,45.60919093
555,7.514074366,45.73426824
2122,7.643735361,45.53754428
1221,7.600302081,45.46493511
1914,7.648243479,45.60069467
1893,7.310608484,45.42433086
1796,7.486858023,45.46440334
1488,7.334034622,45.61846186
2720,7.402974561,45.6122775
537,7.414887416,45.74093801
1985,7.432640039,45.45512851
3343,7.330544623,45.5167467
638,7.58023363,45.42353724
2283,7.603164944,45.64719712
1463,7.308905999,45.69976811
2725,7.404444285,45.49865653
2440,7.322471131,45.41971333
1555,7.394136976,45.41867968
2848,7.370881985,45.64231189
2701,7.515353665,45.59750673
2470,7.323918778,45.53482486
913,7.578415147,45.43569279
1893,7.654558939,45.49641263
2534,7.350576204,45.57158747
2813,7.317070783,45.590499
879,7.507018477,45.41091142
2902,7.418538381,45.65403254
2924,7.434217855,45.50066578
2131,7.423201733,45.70198039
1993,7.406418477,45.69779206
1774,7.455065386,45.70325579
2249,7.35914425,45.48657654
1567,7.55920253,45.5401819
1147,7.430683671,45.41867145
1278,7.514230449,45.50469063
3219,7.350302641,45.52057957
935,7.589744227,45.40694603
1661,7.395203586,45.44491336
1478,7.449614851,45.69919203
1068,7.482001548,45.41770463
2334,7.627113172,45.56497263
614,7.331611857,45.74175543
2010,7.435297442,45.7027518
1909,7.449183646,45.6810613
3599,7.35938638,45.52697263
2510,7.544681812,45.5664927
2324,7.652892356,45.56584282
1855,7.592874288,45.54243887
2261,7.38990869,45.706363
1986,7.515465703,45.54448456
519,7.653101983,45.73720882
2072,7.551295013,45.70039875
2106,7.666720804,45.5020704
2676,7.448276382,45.64411792
902,7.370703907,45.72180087
1858,7.543356906,45.70711671
2678,7.391702209,45.50414837
2245,7.610402157,45.64132097
2352,7.533462749,45.61425175
1785,7.605680974,45.69206203
1898,7.417246555,45.59606052
1842,7.656812735,45.60547062
1953,7.337976661,45.63476781
1490,7.543771403,45.46617306
1604,7.583227736,45.71983307
1929,7.330093696,45.61063941
1009,7.595788119,45.46395632
1850,7.585624038,45.54741435
1566,7.659413209,45.59521305
527,7.598451025,45.73867571
2426,7.408258871,45.63366944
1395,7.432993804,45.71607802
1635,7.614102489,45.45873997
408,7.652846409,45.40658926
2026,7.429380729,45.59396239
3345,7.360594193,45.52420535
1780,7.380865958,45.59292596
1856,7.585360184,45.61518392
1680,7.550719567,45.53581951
2600,7.55735863,45.58285005
2179,7.58880966,45.56965675
1702,7.419173855,45.4068802
1762,7.332272503,45.69939927
2622,7.536459183,45.6376073
2308,7.460000427,45.50770793
2243,7.311556797,45.47051256
586,7.314120336,45.73980145
1217,7.53406091,45.48644374
2099,7.623031377,45.58354711
1139,7.546330523,45.72438209
2873,7.442114978,45.55519041
2539,7.3907472,45.62472189
2893,7.394255532,45.6542867
2470,7.332359825,45.41115403
1732,7.51060506,45.70345125
1438,7.650761844,45.66272744
1037,7.489731615,45.41559759
2383,7.414642449,45.58901554
2763,7.444468059,45.55230182
2767,7.44349082,45.61948768
2210,7.448203764,45.46632554
1948,7.479033021,45.48619034
3013,7.346038005,45.65520615
2610,7.420236038,45.48158958
493,7.597645416,45.7413316
2790,7.431267659,45.65193539
2694,7.541898532,45.57006313
2526,7.565631751,45.60045592
1769,7.634448485,45.69789081
1957,7.408549218,45.41631116
2033,7.348611351,45.42035162
2956,7.388959671,45.65429284
2551,7.50395689,45.62989312
1372,7.385910572,45.43941623
2159,7.592823676,45.69731156
1409,7.648150763,45.441989
2838,7.516827178,45.58174039
2054,7.34713777,45.41928052
2041,7.59470364,45.4892108
3009,7.369801057,45.65429883
1528,7.394083073,45.44843721
1872,7.345473223,45.62363529
1386,7.62648355,45.45126196
1328,7.510133316,45.42156824
2279,7.340917204,45.41594584
1858,7.308211609,45.62961631
2548,7.324126247,45.60060788
1672,7.585871969,45.51824864
2043,7.339289538,45.60078551
1195,7.646619259,45.67155837
2737,7.489085441,45.60374326
1961,7.457975151,45.6822425
1965,7.308052283,45.42451816
1522,7.536914862,45.54491876
1467,7.613527756,45.68759959
2309,7.616651013,45.54514523
1585,7.610784206,45.45786694
1255,7.542702826,45.44739224
747,7.617012726,45.42688147
2606,7.359547662,45.51248142
2363,7.315432765,45.65944732
2945,7.50561688,45.5878962
1326,7.607100022,45.68293599
2427,7.324283674,45.53542923
1143,7.641046381,45.67547762
2393,7.354856859,45.50639558
2196,7.55511306,45.55820426
2109,7.614187825,45.66344026
1895,7.380797031,45.44985544
2080,7.454495242,45.5127481
2476,7.634546493,45.50286185
2522,7.563331859,45.63191321
1674,7.570474461,45.51839928
2518,7.550304423,45.56722235
1643,7.53364668,45.70792299
1054,7.351637598,45.71704744
2587,7.352833686,45.65130777
2325,7.320000195,45.53563559
1269,7.665988778,45.53616007
2272,7.597189546,45.70078378
833,7.397937378,45.72912025
584,7.312029401,45.73912808
2254,7.43575756,45.6982516
1100,7.335045356,45.4478038
2110,7.551406654,45.6169272
1511,7.371366535,45.44321518
2483,7.60843158,45.57409658
1583,7.318754213,45.4409865
2298,7.427597597,45.5697741
2104,7.604858647,45.65609279
1927,7.323112571,45.4791043
2232,7.429175058,45.58412272
2413,7.308280944,45.47774788
2747,7.456532627,45.49283574
1385,7.661926042,45.61507526
2615,7.332058464,45.66488035
1929,7.326383842,45.57342612
682,7.591556709,45.4440902
3221,7.30877185,45.51125022
669,7.435462018,45.43085246
1735,7.528764105,45.50676478
1783,7.662221708,45.48655583
2601,7.449103519,45.64490511
2067,7.457841079,45.67712394
1502,7.589563276,45.67914283
1994,7.491004564,45.64161457
2947,7.45999842,45.61701067
1085,7.648060961,45.71654188
2860,7.363456639,45.56994296
556,7.667541775,45.73371046
1537,7.588776511,45.67894145
2346,7.501508893,45.57533963
1132,7.307259299,45.70718527
2916,7.39552287,45.68872426
1881,7.648302672,45.52767065
2199,7.551115564,45.55189301
2564,7.418411218,45.57923222
3247,7.396316558,45.52850723
2407,7.467933781,45.60178696
1484,7.400303824,45.71147199
2684,7.406143301,45.68032042
1154,7.531306014,45.43955021
1685,7.506758348,45.49033684
1781,7.649070542,45.59814406
2660,7.516692995,45.59073478
2971,7.527565873,45.57679558
1618,7.529562825,45.53876342
1123,7.605996732,45.47583071
1065,7.614388636,45.44515433
2760,7.316088628,45.49976439
2203,7.659685274,45.58236239
3023,7.395861487,45.64865814
2899,7.40876611,45.57403331
1813,7.321778204,45.63890814
559,7.447102016,45.7353839
2116,7.317597943,45.61700747
2217,7.481368038,45.68303845
1840,7.50127877,45.48588344
2336,7.611300608,45.64394313
2143,7.361459992,45.48979218
1239,7.53926047,45.72124772
1588,7.665605912,45.49241665
1909,7.408563188,45.41411031
2063,7.622364273,45.55750605
1224,7.526273716,45.42332932
2365,7.35154474,45.67350899
1310,7.641199256,45.71789963
1452,7.616297725,45.48623596
2427,7.532614786,45.655247
2193,7.470809914,45.46459554
2191,7.380503203,45.69271072
2680,7.310912194,45.65466926
2996,7.414021229,45.54211759
1003,7.583112536,45.46698235
2231,7.579122334,45.62634499
2148,7.504230003,45.4811035
2878,7.423348086,45.61631973
1753,7.62012911,45.71222645
2190,7.312159177,45.66527883
1063,7.520071275,45.4315111
2019,7.597192501,45.6105676
3001,7.411858857,45.61598444
1846,7.371150805,45.45584165
2703,7.503262893,45.62199922
2345,7.322395477,45.65901759
1353,7.615372735,45.67767739
1756,7.670827674,45.62788166
925,7.325828772,45.71600792
1776,7.400628471,45.46560436
2415,7.587293752,45.57584243
2923,7.374144121,45.66242891
993,7.571089938,45.4618597
1015,7.394002889,45.42533794
863,7.380595581,45.43301279
1719,7.501414557,45.56128606
1871,7.320873662,45.5484626
930,7.505501301,45.72158025
2242,7.367691613,45.58961569
1632,7.610303187,45.62523077
2131,7.642610927,45.48161567
2394,7.616813155,45.56232874
1771,7.32535964,45.46164694
1653,7.581784534,45.54565558
2421,7.399732467,45.4936487
2960,7.366846364,45.56373637
2639,7.410671219,45.68775321
1209,7.551712763,45.49774268
911,7.38263925,45.43332304
1870,7.490532161,45.65403054
1818,7.490373955,45.52961333
1878,7.331701094,45.42829874
1761,7.332375459,45.6141963
2371,7.462985261,45.46889085
1592,7.605489247,45.67425649
1443,7.354106685,45.70426387
2248,7.425161899,45.58336314
2275,7.60132251,45.50719315
3216,7.357741752,45.52126069
1465,7.420986018,45.41719434
2950,7.462572874,45.6151128
634,7.625439927,45.41745123
379,7.669948277,45.68451391
807,7.400171535,45.42908799
502,7.48313446,45.74059204
2341,7.594585357,45.70203102
1332,7.6309115,45.62465786
2338,7.475511392,45.6753585
616,7.428921966,45.7426872
2888,7.535344927,45.57668039
2251,7.598252049,45.6993583
2878,7.460222974,45.63669605
2438,7.437296964,45.686991
2697,7.433362596,45.66351118
2802,7.342496583,45.50120971
2486,7.376243046,45.63836628
2419,7.4006149,45.49368563
2591,7.542842178,45.62434402
1862,7.309604798,45.42599895
2895,7.39517034,45.6719119
2457,7.515836954,45.52333511
1970,7.434017605,45.46882492
1573,7.524747333,45.54211886
1829,7.413506196,45.41657371
1860,7.404607455,45.41673167
2148,7.445147118,45.67298429
792,7.398607881,45.42860334
1439,7.655489217,45.5459384
2154,7.518791198,45.67124811
2470,7.608654908,45.6468637
1404,7.338469503,45.71039313
2286,7.569537926,45.68324527
1979,7.657290889,45.58689422
1000,7.310954623,45.71214675
